timestamp_ts,saddr,sport,daddr,dport,ipid,ttl,data
1527469208,81.198.173.5,11211,216.98.153.249,11211,54321,227,000100000001000073746174730a0d
1527469209,107.183.17.170,11211,216.98.153.236,11211,22659,118,0001000000010000535441542070696420313537360d0a5354415420757074696d652038333935380d0a535441542074696d6520313532373436393230380d0a535441542076657273696f6e20312e322e360d0a5354415420706f696e7465725f73697a652033320d0a5354415420637572725f6974656d7320300d0a5354415420746f74616c5f6974656d7320300d0a5354415420627974657320300d0a5354415420637572725f636f6e6e656374696f6e7320320d0a5354415420746f74616c5f636f6e6e656374696f6e73203536310d0a5354415420636f6e6e656374696f6e5f7374727563747572657320360d0a5354415420636d645f676574203239393732383539340d0a5354415420636d645f73657420300d0a53544154206765745f6869747320300d0a53544154206765745f6d6973736573203239393732383539340d0a53544154206576696374696f6e7320300d0a535441542062797465735f7265616420333634303431353930390d0a535441542062797465735f7772697474656e20373730303839373539350d0a53544154206c696d69745f6d6178627974657320300d0a53544154207468726561647320310d0a454e440d0a
1527469209,185.42.222.174,11211,216.98.153.239,11211,56242,58,0001000000010000535441542070696420370d0a5354415420757074696d652032333737393436310d0a535441542074696d6520313532373436393230390d0a535441542076657273696f6e20312e342e32300d0a53544154206c69626576656e7420322e302e32312d737461626c650d0a5354415420706f696e7465725f73697a652036340d0a53544154207275736167655f75736572203133363036392e3836303030300d0a53544154207275736167655f73797374656d2035353934342e3632343030300d0a5354415420637572725f636f6e6e656374696f6e732031370d0a5354415420746f74616c5f636f6e6e656374696f6e73203633363039320d0a5354415420636f6e6e656374696f6e5f73747275637475726573203533360d0a535441542072657365727665645f6664732032300d0a5354415420636d645f67657420333638333537323132340d0a5354415420636d645f73657420313933333733380d0a5354415420636d645f666c75736820313434350d0a5354415420636d645f746f75636820300d0a53544154206765745f6869747320353430373931300d0a53544154206765745f6d697373657320333637383136343231340d0a535441542064656c6574655f6d6973736573203735320d0a535441542064656c6574655f6869747320300d0a5354415420696e63725f6d697373657320300d0a5354415420696e63725f6869747320300d0a5354415420646563725f6d697373657320300d0a5354415420646563725f6869747320300d0a53544154206361735f6d697373657320300d0a53544154206361735f6869747320300d0a53544154206361735f62616476616c20300d0a5354415420746f7563685f6869747320300d0a5354415420746f7563685f6d697373657320300d0a5354415420617574685f636d6473203132393836380d0a5354415420617574685f6572726f727320320d0a535441542062797465735f726561642036333832373137373033310d0a535441542062797465735f7772697474656e20333839313830363432383536390d0a53544154206c696d69745f6d617862797465732036373130383836340d0a5354415420616363657074696e675f636f6e6e7320310d0a53544154206c697374656e5f64697361626c65645f6e756d20300d0a53544154207468726561647320340d0a5354415420636f6e6e5f7969656c6473203135343837363834300d0a5354415420686173685f706f7765725f6c6576656c2031360d0a5354415420686173685f6279746573203532343238380d0a5354415420686173685f69735f657870616e64696e6720300d0a53544154206d616c6c6f635f6661696c7320300d0a5354415420627974657320313435393930310d0a5354415420637572725f6974656d73203631340d0a5354415420746f74616c5f6974656d7320313836383135380d0a5354415420657870697265645f756e66657463686564203137383837360d0a5354415420657669637465645f756e6665746368656420300d0a53544154206576696374696f6e7320300d0a53544154207265636c61696d6564203432363730310d0a5354415420637261776c65725f7265636c61696d656420300d0a454e440d0a
1527469210,174.137.166.84,11211,216.98.153.238,11211,12323,50,000100000001000053544154207069642036393339350d0a5354415420757074696d65203831303330330d0a535441542074696d6520313532373436393135330d0a535441542076657273696f6e20312e342e390d0a53544154206c69626576656e7420312e342e3134622d737461626c650d0a5354415420706f696e7465725f73697a652036340d0a53544154207275736167655f7573657220322e3432343231390d0a53544154207275736167655f73797374656d2031392e3139393336390d0a5354415420637572725f636f6e6e656374696f6e7320390d0a5354415420746f74616c5f636f6e6e656374696f6e732031380d0a5354415420636f6e6e656374696f6e5f737472756374757265732031310d0a535441542072657365727665645f6664732032300d0a5354415420636d645f6765742033353839333438300d0a5354415420636d645f73657420320d0a5354415420636d645f666c75736820300d0a5354415420636d645f746f75636820300d0a53544154206765745f6869747320300d0a53544154206765745f6d69737365732033353839333438300d0a535441542064656c6574655f6d697373657320320d0a535441542064656c6574655f6869747320300d0a5354415420696e63725f6d697373657320300d0a5354415420696e63725f6869747320300d0a5354415420646563725f6d697373657320300d0a5354415420646563725f6869747320300d0a53544154206361735f6d697373657320300d0a53544154206361735f6869747320300d0a53544154206361735f62616476616c20300d0a5354415420746f7563685f6869747320300d0a5354415420746f7563685f6d697373657320300d0a5354415420617574685f636d647320300d0a5354415420617574685f6572726f727320300d0a535441542062797465735f72656164203339383935303132380d0a535441542062797465735f7772697474656e203436363939343630360d0a53544154206c696d69745f6d617862797465732036373130383836340d0a5354415420616363657074696e675f636f6e6e7320310d0a53544154206c697374656e5f64697361626c65645f6e756d20300d0a53544154207468726561647320340d0a5354415420636f6e6e5f7969656c647320313533383239320d0a5354415420686173685f706f7765725f6c6576656c2031360d0a5354415420686173685f6279746573203532343238380d0a5354415420686173685f69735f657870616e64696e6720300d0a5354415420657870697265645f756e6665746368656420300d0a5354415420657669637465645f756e6665746368656420300d0a5354415420627974657320363137330d0a5354415420637572725f6974656d7320310d0a5354415420746f74616c5f6974656d7320320d0a53544154206576696374696f6e7320300d0a53544154207265636c61696d656420300d0a454e440d0a
1527469211,139.99.41.222,11211,216.98.153.246,11211,0,50,000100000001000053544154207069642031333731380d0a5354415420757074696d652037363238360d0a535441542074696d6520313532373436393231300d0a535441542076657273696f6e20312e342e32300d0a53544154206c69626576656e7420322e302e32312d737461626c650d0a5354415420706f696e7465725f73697a652036340d0a53544154207275736167655f7573657220392e3530363535340d0a53544154207275736167655f73797374656d2034312e3233343733310d0a5354415420637572725f636f6e6e656374696f6e7320390d0a5354415420746f74616c5f636f6e6e656374696f6e732031310d0a5354415420636f6e6e656374696f6e5f737472756374757265732031310d0a535441542072657365727665645f6664732032300d0a5354415420636d645f6765742031313732353930340d0a5354415420636d645f73657420300d0a5354415420636d645f666c75736820300d0a5354415420636d645f746f75636820300d0a53544154206765745f6869747320300d0a53544154206765745f6d69737365732031313732353930340d0a535441542064656c6574655f6d697373657320300d0a535441542064656c6574655f6869747320300d0a5354415420696e63725f6d697373657320300d0a5354415420696e63725f6869747320300d0a5354415420646563725f6d697373657320300d0a5354415420646563725f6869747320300d0a53544154206361735f6d697373657320300d0a53544154206361735f6869747320300d0a53544154206361735f62616476616c20300d0a5354415420746f7563685f6869747320300d0a5354415420746f7563685f6d697373657320300d0a5354415420617574685f636d647320300d0a5354415420617574685f6572726f727320300d0a535441542062797465735f72656164203133303639363433380d0a535441542062797465735f7772697474656e203135323434313434320d0a53544154206c696d69745f6d617862797465732036373130383836340d0a5354415420616363657074696e675f636f6e6e7320310d0a53544154206c697374656e5f64697361626c65645f6e756d20300d0a53544154207468726561647320340d0a5354415420636f6e6e5f7969656c6473203530323531380d0a5354415420686173685f706f7765725f6c6576656c2031360d0a5354415420686173685f6279746573203532343238380d0a5354415420686173685f69735f657870616e64696e6720300d0a53544154206d616c6c6f635f6661696c7320300d0a5354415420627974657320300d0a5354415420637572725f6974656d7320300d0a5354415420746f74616c5f6974656d7320300d0a5354415420657870697265645f756e6665746368656420300d0a5354415420657669637465645f756e6665746368656420300d0a53544154206576696374696f6e7320300d0a53544154207265636c61696d656420300d0a5354415420637261776c65725f7265636c61696d656420300d0a454e440d0a
1527469211,50.200.136.72,11211,216.98.153.232,11211,54321,234,000100000001000073746174730a0d
1527469212,115.192.185.182,11211,216.98.153.230,11211,20318,115,0001000000010000535441542070696420313131320d0a5354415420757074696d65203538323533300d0a535441542074696d6520313532373436393236370d0a535441542076657273696f6e20312e322e360d0a5354415420706f696e7465725f73697a652033320d0a5354415420637572725f6974656d7320310d0a5354415420746f74616c5f6974656d7320310d0a53544154206279746573203730343835390d0a5354415420637572725f636f6e6e656374696f6e7320310d0a5354415420746f74616c5f636f6e6e656374696f6e732031360d0a5354415420636f6e6e656374696f6e5f7374727563747572657320330d0a5354415420636d645f676574203135393537333037370d0a5354415420636d645f73657420310d0a53544154206765745f686974732037353031363530320d0a53544154206765745f6d697373657320373136363632350d0a53544154206576696374696f6e7320300d0a535441542062797465735f7265616420313933393136323738300d0a535441542062797465735f7772697474656e20323135313236333933340d0a53544154206c696d69745f6d617862797465732036373130383836340d0a53544154207468726561647320310d0a454e440d0a
1527469212,64.118.94.197,11211,216.98.153.239,11211,0,57,0001000000010000535441542070696420313831360d0a5354415420757074696d65203739353531380d0a535441542074696d6520313532373435373632350d0a535441542076657273696f6e20312e342e31330d0a53544154206c69626576656e7420312e342e31332d737461626c650d0a5354415420706f696e7465725f73697a652033320d0a53544154207275736167655f757365722034333536332e3432373335320d0a53544154207275736167655f73797374656d2039383335362e3438343534310d0a5354415420637572725f636f6e6e656374696f6e7320390d0a5354415420746f74616c5f636f6e6e656374696f6e7320313036340d0a5354415420636f6e6e656374696f6e5f737472756374757265732031320d0a535441542072657365727665645f6664732032300d0a5354415420636d645f6765742031323636383130363637320d0a5354415420636d645f7365742031363035370d0a5354415420636d645f666c757368203132393235373731390d0a5354415420636d645f746f75636820300d0a53544154206765745f686974732031313937323837340d0a53544154206765745f6d69737365732031323635363133333739380d0a535441542064656c6574655f6d69737365732032320d0a535441542064656c6574655f6869747320310d0a5354415420696e63725f6d697373657320300d0a5354415420696e63725f6869747320300d0a5354415420646563725f6d697373657320300d0a5354415420646563725f6869747320300d0a53544154206361735f6d697373657320300d0a53544154206361735f6869747320300d0a53544154206361735f62616476616c20300d0a5354415420746f7563685f6869747320300d0a5354415420746f7563685f6d697373657320300d0a5354415420617574685f636d647320300d0a5354415420617574685f6572726f727320300d0a535441542062797465735f72656164203134353331323238303436340d0a535441542062797465735f7772697474656e20323432363538323537363630330d0a53544154206c696d69745f6d61786279746573203236383433353435360d0a5354415420616363657074696e675f636f6e6e7320310d0a53544154206c697374656e5f64697361626c65645f6e756d20300d0a53544154207468726561647320340d0a5354415420636f6e6e5f7969656c6473203439353036313936320d0a5354415420686173685f706f7765725f6c6576656c2031360d0a5354415420686173685f6279746573203236323134340d0a5354415420686173685f69735f657870616e64696e6720300d0a5354415420657870697265645f756e6665746368656420320d0a5354415420657669637465645f756e6665746368656420300d0a5354415420627974657320333139373031360d0a5354415420637572725f6974656d7320350d0a5354415420746f74616c5f6974656d7320313834300d0a53544154206576696374696f6e7320300d0a53544154207265636c61696d656420320d0a454e440d0a
1527469213,185.42.222.239,11211,216.98.153.239,11211,53809,58,0001000000010000535441542070696420360d0a5354415420757074696d652032313138333333380d0a535441542074696d6520313532373436383839350d0a535441542076657273696f6e20312e342e32300d0a53544154206c69626576656e7420322e302e32312d737461626c650d0a5354415420706f696e7465725f73697a652036340d0a53544154207275736167655f75736572203239343434312e3231313939340d0a53544154207275736167655f73797374656d2037373039372e3931323132310d0a5354415420637572725f636f6e6e656374696f6e732032310d0a5354415420746f74616c5f636f6e6e656374696f6e73203631313734370d0a5354415420636f6e6e656374696f6e5f73747275637475726573203533370d0a535441542072657365727665645f6664732032300d0a5354415420636d645f67657420333435323431393134390d0a5354415420636d645f73657420323339353637360d0a5354415420636d645f666c75736820313338380d0a5354415420636d645f746f75636820300d0a53544154206765745f68697473203331353035333333390d0a53544154206765745f6d697373657320333133373336353831300d0a535441542064656c6574655f6d6973736573203735300d0a535441542064656c6574655f6869747320300d0a5354415420696e63725f6d697373657320300d0a5354415420696e63725f6869747320300d0a5354415420646563725f6d697373657320300d0a5354415420646563725f6869747320300d0a53544154206361735f6d697373657320300d0a53544154206361735f6869747320300d0a53544154206361735f62616476616c20300d0a5354415420746f7563685f6869747320300d0a5354415420746f7563685f6d697373657320300d0a5354415420617574685f636d6473203134383436310d0a5354415420617574685f6572726f727320310d0a535441542062797465735f726561642037383733303938303431360d0a535441542062797465735f7772697474656e2031303631333537373331313039300d0a53544154206c696d69745f6d617862797465732036373130383836340d0a5354415420616363657074696e675f636f6e6e7320310d0a53544154206c697374656e5f64697361626c65645f6e756d20300d0a53544154207468726561647320340d0a5354415420636f6e6e5f7969656c6473203134313433393139370d0a5354415420686173685f706f7765725f6c6576656c2031360d0a5354415420686173685f6279746573203532343238380d0a5354415420686173685f69735f657870616e64696e6720300d0a53544154206d616c6c6f635f6661696c7320300d0a5354415420627974657320313537313437350d0a5354415420637572725f6974656d7320313638370d0a5354415420746f74616c5f6974656d7320323332353136370d0a5354415420657870697265645f756e66657463686564203135313931340d0a5354415420657669637465645f756e6665746368656420300d0a53544154206576696374696f6e7320300d0a53544154207265636c61696d6564203335373035360d0a5354415420637261776c65725f7265636c61696d656420300d0a454e440d0a
1527469214,151.237.182.2,11211,216.98.153.237,11211,17447,56,0001000000010000535441542070696420370d0a5354415420757074696d652032303335393639380d0a535441542074696d6520313532373436393231320d0a535441542076657273696f6e20312e342e32300d0a53544154206c69626576656e7420322e302e32312d737461626c650d0a5354415420706f696e7465725f73697a652036340d0a53544154207275736167655f75736572203435383038332e3732343030300d0a53544154207275736167655f73797374656d203932303033382e3436303030300d0a5354415420637572725f636f6e6e656374696f6e73203131340d0a5354415420746f74616c5f636f6e6e656374696f6e73203530363135320d0a5354415420636f6e6e656374696f6e5f73747275637475726573203333380d0a535441542072657365727665645f6664732032300d0a5354415420636d645f67657420343939383536383032350d0a5354415420636d645f73657420323535313539330d0a5354415420636d645f666c7573682031333430333838310d0a5354415420636d645f746f75636820300d0a53544154206765745f68697473203638383233353338300d0a53544154206765745f6d697373657320343331303333323634350d0a535441542064656c6574655f6d6973736573203933310d0a535441542064656c6574655f686974732032380d0a5354415420696e63725f6d697373657320300d0a5354415420696e63725f6869747320300d0a5354415420646563725f6d697373657320300d0a5354415420646563725f6869747320300d0a53544154206361735f6d697373657320300d0a53544154206361735f6869747320300d0a53544154206361735f62616476616c20300d0a5354415420746f7563685f6869747320300d0a5354415420746f7563685f6d697373657320300d0a5354415420617574685f636d6473203137353131360d0a5354415420617574685f6572726f727320300d0a535441542062797465735f726561642037353736383231373733370d0a535441542062797465735f7772697474656e203132393134333433333536323336370d0a53544154206c696d69745f6d617862797465732036373130383836340d0a5354415420616363657074696e675f636f6e6e7320310d0a53544154206c697374656e5f64697361626c65645f6e756d20300d0a53544154207468726561647320340d0a5354415420636f6e6e5f7969656c6473203131333737333735390d0a5354415420686173685f706f7765725f6c6576656c2031360d0a5354415420686173685f6279746573203532343238380d0a5354415420686173685f69735f657870616e64696e6720300d0a53544154206d616c6c6f635f6661696c7320300d0a5354415420627974657320323231343538370d0a5354415420637572725f6974656d73203432380d0a5354415420746f74616c5f6974656d7320323233373231330d0a5354415420657870697265645f756e666574636865642038343034320d0a5354415420657669637465645f756e6665746368656420300d0a53544154206576696374696f6e7320300d0a53544154207265636c61696d6564203231373830390d0a5354415420637261776c65725f7265636c61696d656420300d0a454e440d0a
1527469216,185.175.138.144,11211,216.98.153.247,11211,2788,58,000100000001000053544154207069642031300d0a5354415420757074696d652033373837393938320d0a535441542074696d6520313532373436393231360d0a535441542076657273696f6e20312e342e32300d0a53544154206c69626576656e7420322e302e32312d737461626c650d0a5354415420706f696e7465725f73697a652036340d0a53544154207275736167655f75736572203332303034392e3634383030300d0a53544154207275736167655f73797374656d2039313538372e3336343030300d0a5354415420637572725f636f6e6e656374696f6e732031320d0a5354415420746f74616c5f636f6e6e656374696f6e7320313031393739300d0a5354415420636f6e6e656374696f6e5f73747275637475726573203939380d0a535441542072657365727665645f6664732032300d0a5354415420636d645f67657420333433313436363933340d0a5354415420636d645f73657420313638313432370d0a5354415420636d645f666c75736820313436310d0a5354415420636d645f746f75636820300d0a53544154206765745f686974732031363830393133350d0a53544154206765745f6d697373657320333431343635373739390d0a535441542064656c6574655f6d6973736573203734370d0a535441542064656c6574655f6869747320300d0a5354415420696e63725f6d697373657320300d0a5354415420696e63725f6869747320300d0a5354415420646563725f6d697373657320300d0a5354415420646563725f6869747320300d0a53544154206361735f6d697373657320300d0a53544154206361735f6869747320300d0a53544154206361735f62616476616c20300d0a5354415420746f7563685f6869747320300d0a5354415420746f7563685f6d697373657320300d0a5354415420617574685f636d6473203332303330350d0a5354415420617574685f6572726f7273203330380d0a535441542062797465735f726561642036343937383637373439350d0a535441542062797465735f7772697474656e2031323136303134373438383336330d0a53544154206c696d69745f6d617862797465732036373130383836340d0a5354415420616363657074696e675f636f6e6e7320310d0a53544154206c697374656e5f64697361626c65645f6e756d203334370d0a53544154207468726561647320340d0a5354415420636f6e6e5f7969656c6473203135353538373632300d0a5354415420686173685f706f7765725f6c6576656c2031360d0a5354415420686173685f6279746573203532343238380d0a5354415420686173685f69735f657870616e64696e6720300d0a53544154206d616c6c6f635f6661696c7320300d0a5354415420627974657320313336383536330d0a5354415420637572725f6974656d73203133370d0a5354415420746f74616c5f6974656d7320313538323536350d0a5354415420657870697265645f756e666574636865642039333234390d0a5354415420657669637465645f756e6665746368656420300d0a53544154206576696374696f6e7320300d0a53544154207265636c61696d6564203338333632340d0a5354415420637261776c65725f7265636c61696d656420300d0a454e440d0a
1527469216,206.223.248.2,11211,216.98.153.228,11211,17435,57,0001000000010000535441542070696420360d0a5354415420757074696d652031353036333330310d0a535441542074696d6520313532373436393231360d0a535441542076657273696f6e20312e342e32300d0a53544154206c69626576656e7420322e302e32312d737461626c650d0a5354415420706f696e7465725f73697a652036340d0a53544154207275736167655f75736572203336353830372e3335363030300d0a53544154207275736167655f73797374656d203335313731392e3736383030300d0a5354415420637572725f636f6e6e656374696f6e732033370d0a5354415420746f74616c5f636f6e6e656374696f6e73203534313633390d0a5354415420636f6e6e656374696f6e5f73747275637475726573203732370d0a535441542072657365727665645f6664732032300d0a5354415420636d645f67657420333837373331393039370d0a5354415420636d645f73657420353232333730320d0a5354415420636d645f666c7573682031333831353135300d0a5354415420636d645f746f75636820300d0a53544154206765745f68697473203632393337303236300d0a53544154206765745f6d697373657320333234373934383833370d0a535441542064656c6574655f6d697373657320313033320d0a535441542064656c6574655f686974732032370d0a5354415420696e63725f6d697373657320300d0a5354415420696e63725f6869747320300d0a5354415420646563725f6d697373657320300d0a5354415420646563725f6869747320300d0a53544154206361735f6d697373657320300d0a53544154206361735f6869747320300d0a53544154206361735f62616476616c20300d0a5354415420746f7563685f6869747320300d0a5354415420746f7563685f6d697373657320300d0a5354415420617574685f636d64732038323331330d0a5354415420617574685f6572726f727320330d0a535441542062797465735f726561642038363832373231383036300d0a535441542062797465735f7772697474656e2038333537383330393635333835390d0a53544154206c696d69745f6d617862797465732036373130383836340d0a5354415420616363657074696e675f636f6e6e7320310d0a53544154206c697374656e5f64697361626c65645f6e756d20300d0a53544154207468726561647320340d0a5354415420636f6e6e5f7969656c6473203131323730393432330d0a5354415420686173685f706f7765725f6c6576656c2031360d0a5354415420686173685f6279746573203532343238380d0a5354415420686173685f69735f657870616e64696e6720300d0a53544154206d616c6c6f635f6661696c7320300d0a5354415420627974657320323438303738380d0a5354415420637572725f6974656d7320323836380d0a5354415420746f74616c5f6974656d7320353032353233340d0a5354415420657870697265645f756e66657463686564203830373933390d0a5354415420657669637465645f756e6665746368656420300d0a53544154206576696374696f6e7320300d0a53544154207265636c61696d6564203937373638360d0a5354415420637261776c65725f7265636c61696d656420300d0a454e440d0a
1527469218,94.247.45.2,11211,216.98.153.244,11211,60890,58,0001000000010000535441542070696420370d0a5354415420757074696d652031373037333236380d0a535441542074696d6520313532373436393437380d0a535441542076657273696f6e20312e342e32300d0a53544154206c69626576656e7420322e302e32312d737461626c650d0a5354415420706f696e7465725f73697a652036340d0a53544154207275736167655f75736572203438383539382e3332353332360d0a53544154207275736167655f73797374656d203438373539362e3932363533380d0a5354415420637572725f636f6e6e656374696f6e732031340d0a5354415420746f74616c5f636f6e6e656374696f6e73203530393335350d0a5354415420636f6e6e656374696f6e5f73747275637475726573203939380d0a535441542072657365727665645f6664732032300d0a5354415420636d645f67657420353234333937363833320d0a5354415420636d645f73657420373337353534370d0a5354415420636d645f666c75736820313337340d0a5354415420636d645f746f75636820300d0a53544154206765745f6869747320313237373333353937350d0a53544154206765745f6d697373657320333936363634303835370d0a535441542064656c6574655f6d6973736573203735380d0a535441542064656c6574655f6869747320300d0a5354415420696e63725f6d697373657320300d0a5354415420696e63725f6869747320300d0a5354415420646563725f6d697373657320300d0a5354415420646563725f6869747320300d0a53544154206361735f6d697373657320300d0a53544154206361735f6869747320300d0a53544154206361735f62616476616c20300d0a5354415420746f7563685f6869747320300d0a5354415420746f7563685f6d697373657320300d0a5354415420617574685f636d6473203130393732370d0a5354415420617574685f6572726f727320300d0a535441542062797465735f726561642039353231333537353936320d0a535441542062797465735f7772697474656e2039353330303037353230323833310d0a53544154206c696d69745f6d617862797465732036373130383836340d0a5354415420616363657074696e675f636f6e6e7320310d0a53544154206c697374656e5f64697361626c65645f6e756d203239370d0a53544154207468726561647320340d0a5354415420636f6e6e5f7969656c6473203135353738313334350d0a5354415420686173685f706f7765725f6c6576656c2031360d0a5354415420686173685f6279746573203532343238380d0a5354415420686173685f69735f657870616e64696e6720300d0a53544154206d616c6c6f635f6661696c7320300d0a5354415420627974657320323338343830300d0a5354415420637572725f6974656d7320323335330d0a5354415420746f74616c5f6974656d7320373331363838320d0a5354415420657870697265645f756e66657463686564203239373933330d0a5354415420657669637465645f756e6665746368656420300d0a53544154206576696374696f6e7320300d0a53544154207265636c61696d6564203433313835360d0a5354415420637261776c65725f7265636c61696d656420300d0a454e440d0a
1527469218,203.195.159.218,11211,216.98.153.242,11211,10679,50,00010000000100005354415420706964203838350d0a5354415420757074696d65203233353232310d0a535441542074696d6520313532373436393231370d0a535441542076657273696f6e20312e342e31350d0a53544154206c69626576656e7420322e302e32312d737461626c650d0a5354415420706f696e7465725f73697a652036340d0a53544154207275736167655f7573657220373832332e3334353334390d0a53544154207275736167655f73797374656d203135373136352e3233353433300d0a5354415420637572725f636f6e6e656374696f6e7320390d0a5354415420746f74616c5f636f6e6e656374696f6e73203230360d0a5354415420636f6e6e656374696f6e5f737472756374757265732031330d0a535441542072657365727665645f6664732032300d0a5354415420636d645f6765742037383532313839310d0a5354415420636d645f7365742032360d0a5354415420636d645f666c75736820300d0a5354415420636d645f746f75636820300d0a53544154206765745f686974732037353536313533340d0a53544154206765745f6d697373657320323936303335370d0a535441542064656c6574655f6d697373657320310d0a535441542064656c6574655f6869747320320d0a5354415420696e63725f6d697373657320300d0a5354415420696e63725f6869747320300d0a5354415420646563725f6d697373657320300d0a5354415420646563725f6869747320300d0a53544154206361735f6d697373657320300d0a53544154206361735f6869747320300d0a53544154206361735f62616476616c20300d0a5354415420746f7563685f6869747320300d0a5354415420746f7563685f6d697373657320300d0a5354415420617574685f636d647320300d0a5354415420617574685f6572726f727320300d0a535441542062797465735f72656164203934383136383532300d0a535441542062797465735f7772697474656e2035333536343538383530373339350d0a53544154206c696d69745f6d617862797465732036373130383836340d0a5354415420616363657074696e675f636f6e6e7320310d0a53544154206c697374656e5f64697361626c65645f6e756d20300d0a53544154207468726561647320340d0a5354415420636f6e6e5f7969656c647320323432313533360d0a5354415420686173685f706f7765725f6c6576656c2031360d0a5354415420686173685f6279746573203532343238380d0a5354415420686173685f69735f657870616e64696e6720300d0a53544154206279746573203734353831370d0a5354415420637572725f6974656d7320360d0a5354415420746f74616c5f6974656d732032360d0a5354415420657870697265645f756e6665746368656420320d0a5354415420657669637465645f756e6665746368656420300d0a53544154206576696374696f6e7320300d0a53544154207265636c61696d656420340d0a454e440d0a
1527469219,85.212.152.28,11211,216.98.153.248,11211,16470,51,000500024163636573732076696f6c6174696f6e00
1527469219,185.42.222.149,11211,216.98.153.232,11211,43600,58,0001000000010000535441542070696420370d0a5354415420757074696d652032343134323233390d0a535441542074696d6520313532373436393231380d0a535441542076657273696f6e20312e342e32300d0a53544154206c69626576656e7420322e302e32312d737461626c650d0a5354415420706f696e7465725f73697a652036340d0a53544154207275736167655f75736572203134323534382e3132343030300d0a53544154207275736167655f73797374656d2036383732362e3336343030300d0a5354415420637572725f636f6e6e656374696f6e732031390d0a5354415420746f74616c5f636f6e6e656374696f6e73203733343236330d0a5354415420636f6e6e656374696f6e5f73747275637475726573203532370d0a535441542072657365727665645f6664732032300d0a5354415420636d645f67657420333636393433393232330d0a5354415420636d645f7365742032343435383139350d0a5354415420636d645f666c75736820313434350d0a5354415420636d645f746f75636820300d0a53544154206765745f686974732034343636323935330d0a53544154206765745f6d697373657320333632343737363237300d0a535441542064656c6574655f6d6973736573203734320d0a535441542064656c6574655f6869747320300d0a5354415420696e63725f6d697373657320300d0a5354415420696e63725f6869747320300d0a5354415420646563725f6d697373657320300d0a5354415420646563725f6869747320300d0a53544154206361735f6d697373657320300d0a53544154206361735f6869747320300d0a53544154206361735f62616476616c20300d0a5354415420746f7563685f6869747320300d0a5354415420746f7563685f6d697373657320300d0a5354415420617574685f636d6473203232343534300d0a5354415420617574685f6572726f727320300d0a535441542062797465735f726561642037303232363136303232330d0a535441542062797465735f7772697474656e20333633353938353433323335380d0a53544154206c696d69745f6d617862797465732036373130383836340d0a5354415420616363657074696e675f636f6e6e7320310d0a53544154206c697374656e5f64697361626c65645f6e756d20300d0a53544154207468726561647320340d0a5354415420636f6e6e5f7969656c6473203135343433333839340d0a5354415420686173685f706f7765725f6c6576656c2031360d0a5354415420686173685f6279746573203532343238380d0a5354415420686173685f69735f657870616e64696e6720300d0a53544154206d616c6c6f635f6661696c7320300d0a5354415420627974657320313838383134300d0a5354415420637572725f6974656d7320343536300d0a5354415420746f74616c5f6974656d732032343338393031340d0a5354415420657870697265645f756e66657463686564203138393635380d0a5354415420657669637465645f756e6665746368656420300d0a53544154206576696374696f6e7320300d0a53544154207265636c61696d6564203438373532380d0a5354415420637261776c65725f7265636c61696d656420300d0a454e440d0a
1527469220,107.190.232.66,11211,216.98.153.249,11211,25001,117,0001000000010000535441542070696420313333320d0a5354415420757074696d65203439343738360d0a535441542074696d6520313532373436393231380d0a535441542076657273696f6e20312e322e360d0a5354415420706f696e7465725f73697a652033320d0a5354415420637572725f6974656d7320300d0a5354415420746f74616c5f6974656d7320300d0a5354415420627974657320300d0a5354415420637572725f636f6e6e656374696f6e7320320d0a5354415420746f74616c5f636f6e6e656374696f6e7320333536300d0a5354415420636f6e6e656374696f6e5f7374727563747572657320360d0a5354415420636d645f67657420343030333239303138300d0a5354415420636d645f73657420300d0a53544154206765745f6869747320300d0a53544154206765745f6d697373657320343030333239303138300d0a53544154206576696374696f6e7320300d0a535441542062797465735f726561642034353139333539373237380d0a535441542062797465735f7772697474656e2035373133313130373230300d0a53544154206c696d69745f6d6178627974657320300d0a53544154207468726561647320310d0a454e440d0a
1527469220,41.38.59.254,11211,216.98.153.246,11211,54321,225,000100000001000073746174730a0d
